"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price";"id"
"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.3;4;"SSD";256;0;"Intel";"window";"2.20";46194.0;1151
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"window";"2.6";52161.0;1152
"Lenovo";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;6;"SSD";256;0;"Nvidia";"window";"2.04";44276.0;1153
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"window";"2.7";78647.0;1154
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series 9220";2.5;4;"HDD";1024;0;"AMD";"window";"1.4";21205.0;1155
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.7;8;"SSD";256;0;"Intel";"window";"2.3";58288.0;1156
"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"1.17";73953.0;1157
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"linux";"2.5";47686.0;1158
"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.48";55092.0;1159
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"window";"2.2";71342.0;1160
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"window";"1.7";36444.0;1161
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";2.0;4;"HDD";500;0;"Intel";"window";"1.7";17742.0;1162
"HP";"Notebook";13.3;3200;1800;1;"Intel";"Core M";1.1;8;"SSD";256;0;"Intel";"window";"2.62";90523.0;1163
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;6;"HDD";1024;0;"Nvidia";"window";"2.2";42571.0;1164
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"window";"2.1";63883.0;1165
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;8;"HDD";1024;0;"Intel";"window";"2.62";24456.0;1166
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"AMD";"window";"1.95";40980.0;1167
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";256;1024;"Nvidia";"window";"2.2";48432.0;1168
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"Intel";"window";"1.44";22857.0;1169
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"window";"2.2";62817.0;1170
"HP";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";512;0;"Intel";"window";"1.96";104908.0;1171
"Asus";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.4;4;"SSD";256;0;"Intel";"window";"2.1";40972.0;1172
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";2.7;6;"HDD";1024;0;"AMD";"window";"2.2";28185.0;1173
"Dell";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"window";"2.1";91288.0;1174
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";"window";"2.2";20193.0;1175
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"Flash Storage";256;0;"Intel";"window";"2";99900.0;1176
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";1024;0;"Nvidia";"window";"2.32";50563.0;1177
"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"window";"3.31";107892.0;1178
"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i3";2.4;4;"SSD";180;0;"Intel";"window";"1.91";39161.0;1179
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"window";"2.07";81998.0;1180
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"SSD";256;0;"Intel";"window";"1.36";58607.0;1181
"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"window";"2.31";46620.0;1182
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"window";"2.18";123876.0;1183
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"N/A";"1.95";30529.0;1184
"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i5";1.2;8;"SSD";256;0;"Intel";"window";"2.2";96597.0;1185
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"linux";"1.26";17263.0;1186
"HP";"Notebook";15.6;1366;768;0;"AMD";"A6-Series 9220";2.5;4;"HDD";500;0;"AMD";"window";"1.86";21259.0;1187
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.3;6;"SSD";128;0;"Nvidia";"window";"1.3";30316.0;1188
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"1.47";57116.0;1189
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"window";"1.26";23656.0;1190
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"HDD";1024;0;"Intel";"window";"2.18";18062.0;1191
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"window";"2.2";101232.0;1192
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"window";"4.36";26107.0;1193
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"Hybrid";1024;0;"AMD";"window";"2.75";47686.0;1194
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"window";"2.8";65481.0;1195
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"window";"2.23";44383.0;1196
"Lenovo";"2 in 1 Convertible";11.3;1920;1080;1;"Intel";"Core M";1.2;8;"SSD";256;0;"Intel";"window";"2.2";69211.0;1197
"Lenovo";"Gaming";15.6;1920;1080;0;"AMD";"FX 8800P";2.1;16;"Hybrid";512;1024;"AMD";"window";"1.1";53227.0;1198
"Dell";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.5";78439.0;1199
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"N/A";"1.36";36497.0;1200
"Dell";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"window";"2.2";35112.0;1201
"Acer";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";"other";"2.36";18595.0;1202
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";8;0;"Nvidia";"window";"1.68";119827.0;1203
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"2.0";77682.0;1204
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"N/A";"1.36";52694.0;1205
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;12;"Hybrid";128;1024;"Nvidia";"window";"1.2";70703.0;1206
"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.3;8;"Hybrid";128;1024;"Nvidia";"window";"1.2";60153.0;1207
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"N/A";"1.7";19607.0;1208
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";2048;0;"Intel";"window";"4.36";33513.0;1209
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";512;1024;"Nvidia";"window";"1.24";114552.0;1210
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;64;"SSD";1024;0;"Nvidia";"window";"1.45";211788.0;1211
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.6;8;"SSD";512;0;"Nvidia";"window";"1.3";109244.0;1212
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";2.0;4;"HDD";1024;0;"Intel";"linux";"1.25";14492.0;1213
"Asus";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";"window";"1.2";14812.0;1214
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"1.36";42518.0;1215
"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"window";"2.4";70809.0;1216
"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"1.1";40067.0;1217
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"2.04";109165.0;1218
"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.1;8;"Flash Storage";256;0;"Intel";"macos";"2.25";69264.0;1219
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Nvidia";"window";"1.9";32820.0;1220
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"AMD";"window";"2.04";26587.0;1221
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"window";"4.42";25680.0;1222
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;8;"HDD";500;0;"Nvidia";"N/A";"2.4";33513.0;1223
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"window";"1.22";63883.0;1224
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"Hybrid";1024;0;"AMD";"window";"1.5";58555.0;1225
"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"window";"4.42";210424.0;1226
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"AMD";"window";"1.95";41772.0;1227
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";"window";"2.73";127819.0;1228
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"2.04";63883.0;1229
"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"1.70";115709.0;1230
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"2.3";58075.0;1231
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.6;16;"SSD";512;0;"Intel";"window";"2.99";130003.0;1232
"Lenovo";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"2.19";91295.0;1233
"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;"AMD";"window";"1.2";35112.0;1234
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"window";"2.2";60888.0;1235
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";1024;0;"Nvidia";"window";"2.3";52055.0;1236
"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"window";"1.75";86793.0;1237
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"2.25";133147.0;1238
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"window";"2.04";118761.0;1239
"HP";"2 in 1 Convertible";13.3;2560;1440;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"window";"2.5";95851.0;1240
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"window";"2.36";28771.0;1241
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"window";"1.6";101179.0;1242
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"window";"0.97";50083.0;1243
